Agency,Site,Site AQS,Param,Param AQS,POC,Method,Duration,Date (LST),Unit,Concentration
WA1,Mobile-White Salmon,530390006,PM2.5-88502,88502,4,,24 Hrs,8/3/2018,UG/M3,2.9
WA1,Mobile-White Salmon,530390006,PM2.5-88502,88502,4,,24 Hrs,8/4/2018,UG/M3,4.1
WA1,Mobile-White Salmon,530390006,PM2.5-88502,88502,4,,24 Hrs,8/5/2018,UG/M3,4.6
WA1,Mobile-White Salmon,530390006,PM2.5-88502,88502,4,,24 Hrs,8/6/2018,UG/M3,5.9
WA1,Mobile-White Salmon,530390006,PM2.5-88502,88502,4,,24 Hrs,8/7/2018,UG/M3,11.4
WA1,Mobile-White Salmon,530390006,PM2.5-88502,88502,4,,24 Hrs,8/8/2018,UG/M3,20.3
WA1,Mobile-White Salmon,530390006,PM2.5-88502,88502,4,,24 Hrs,8/9/2018,UG/M3,16
WA1,Mobile-White Salmon,530390006,PM2.5-88502,88502,4,,24 Hrs,8/10/2018,UG/M3,14.7
WA1,Mobile-White Salmon,530390006,PM2.5-88502,88502,4,,24 Hrs,8/11/2018,UG/M3,14.9
WA1,Mobile-White Salmon,530390006,PM2.5-88502,88502,4,,24 Hrs,8/12/2018,UG/M3,15.1
WA1,Mobile-White Salmon,530390006,PM2.5-88502,88502,4,,24 Hrs,8/13/2018,UG/M3,34.1
WA1,Mobile-White Salmon,530390006,PM2.5-88502,88502,4,,24 Hrs,8/14/2018,UG/M3,67.2
WA1,Mobile-White Salmon,530390006,PM2.5-88502,88502,4,,24 Hrs,8/15/2018,UG/M3,54.6
WA1,Mobile-White Salmon,530390006,PM2.5-88502,88502,4,,24 Hrs,8/16/2018,UG/M3,24.1
WA1,Mobile-White Salmon,530390006,PM2.5-88502,88502,4,,24 Hrs,8/17/2018,UG/M3,8.2
WA1,Mobile-White Salmon,530390006,PM2.5-88502,88502,4,,24 Hrs,8/18/2018,UG/M3,11.6
WA1,Mobile-White Salmon,530390006,PM2.5-88502,88502,4,,24 Hrs,8/19/2018,UG/M3,17.5
WA1,Mobile-White Salmon,530390006,PM2.5-88502,88502,4,,24 Hrs,8/20/2018,UG/M3,42.5
WA1,Mobile-White Salmon,530390006,PM2.5-88502,88502,4,,24 Hrs,8/21/2018,UG/M3,46
WA1,Mobile-White Salmon,530390006,PM2.5-88502,88502,4,,24 Hrs,8/22/2018,UG/M3,49.2
WA1,Mobile-White Salmon,530390006,PM2.5-88502,88502,4,,24 Hrs,8/23/2018,UG/M3,33.8
WA1,Mobile-White Salmon,530390006,PM2.5-88502,88502,4,,24 Hrs,8/24/2018,UG/M3,9.4
WA1,Mobile-White Salmon,530390006,PM2.5-88502,88502,4,,24 Hrs,8/25/2018,UG/M3,16
WA1,Mobile-White Salmon,530390006,PM2.5-88502,88502,4,,24 Hrs,8/26/2018,UG/M3,3.6
WA1,Mobile-White Salmon,530390006,PM2.5-88502,88502,4,,24 Hrs,8/27/2018,UG/M3,2.6
WA1,Mobile-White Salmon,530390006,PM2.5-88502,88502,4,,24 Hrs,8/28/2018,UG/M3,5.4
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,5/30/2018,UG/M3,2.7
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,5/31/2018,UG/M3,2.8
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/1/2018,UG/M3,1.8
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/2/2018,UG/M3,0.8
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/3/2018,UG/M3,2.1
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/4/2018,UG/M3,3.1
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/5/2018,UG/M3,1.5
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/6/2018,UG/M3,2
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/7/2018,UG/M3,3.6
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/8/2018,UG/M3,8
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/9/2018,UG/M3,2.3
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/10/2018,UG/M3,1.1
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/11/2018,UG/M3,0.2
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/12/2018,UG/M3,1.1
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/13/2018,UG/M3,2.5
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/14/2018,UG/M3,0.2
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/15/2018,UG/M3,1.1
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/16/2018,UG/M3,2
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/17/2018,UG/M3,0.5
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/18/2018,UG/M3,2.3
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/19/2018,UG/M3,2.7
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/20/2018,UG/M3,2.3
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/21/2018,UG/M3,4.2
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/22/2018,UG/M3,5.5
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/23/2018,UG/M3,2.5
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/24/2018,UG/M3,1.7
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/25/2018,UG/M3,3.2
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/26/2018,UG/M3,1
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/27/2018,UG/M3,1.4
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/28/2018,UG/M3,2.7
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/29/2018,UG/M3,0.3
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,6/30/2018,UG/M3,0.4
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/1/2018,UG/M3,0.6
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/2/2018,UG/M3,1.4
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/3/2018,UG/M3,0.7
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/4/2018,UG/M3,1.5
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/5/2018,UG/M3,4.6
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/6/2018,UG/M3,6.9
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/7/2018,UG/M3,1.5
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/8/2018,UG/M3,1.6
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/9/2018,UG/M3,5.7
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/10/2018,UG/M3,2.4
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/11/2018,UG/M3,1.9
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/12/2018,UG/M3,2.3
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/13/2018,UG/M3,4.6
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/14/2018,UG/M3,3
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/15/2018,UG/M3,1.8
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/16/2018,UG/M3,4.2
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/17/2018,UG/M3,7.6
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/18/2018,UG/M3,14.3
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/19/2018,UG/M3,11
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/20/2018,UG/M3,8.7
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/21/2018,UG/M3,8.6
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/22/2018,UG/M3,4
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/23/2018,UG/M3,5
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/24/2018,UG/M3,5.5
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/25/2018,UG/M3,5.8
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/26/2018,UG/M3,6.9
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/27/2018,UG/M3,9
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/28/2018,UG/M3,8
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/29/2018,UG/M3,8.3
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/30/2018,UG/M3,7.7
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,7/31/2018,UG/M3,12.4
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,8/1/2018,UG/M3,9.2
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,8/2/2018,UG/M3,8.2
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,8/3/2018,UG/M3,6.1
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,8/4/2018,UG/M3,7.9
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,8/5/2018,UG/M3,15.7
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,8/6/2018,UG/M3,11.2
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,8/7/2018,UG/M3,27.5
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,8/8/2018,UG/M3,26.6
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,8/9/2018,UG/M3,22.6
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,8/10/2018,UG/M3,24.7
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,8/11/2018,UG/M3,13.6
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,8/12/2018,UG/M3,2.3
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,8/13/2018,UG/M3,39.3
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,8/14/2018,UG/M3,45.6
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,8/15/2018,UG/M3,36.6
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,8/16/2018,UG/M3,34
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,8/17/2018,UG/M3,21.2
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,8/18/2018,UG/M3,16.2
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,8/19/2018,UG/M3,39.2
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,8/20/2018,UG/M3,103.2
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,8/21/2018,UG/M3,20.3
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,8/22/2018,UG/M3,22.6
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,8/23/2018,UG/M3,42.1
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,8/24/2018,UG/M3,10
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,8/25/2018,UG/M3,14.2
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,8/26/2018,UG/M3,11.2
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,8/27/2018,UG/M3,6.6
ID1,Moscow,160570005,PM2.5-88502,88502,4,,24 Hrs,8/28/2018,UG/M3,6.1
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,5/30/2018,UG/M3,3.3
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,5/31/2018,UG/M3,4.2
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/1/2018,UG/M3,2.9
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/2/2018,UG/M3,3.6
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/3/2018,UG/M3,3.9
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/4/2018,UG/M3,2.4
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/5/2018,UG/M3,3.2
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/6/2018,UG/M3,3.9
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/7/2018,UG/M3,6.8
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/8/2018,UG/M3,9.9
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/9/2018,UG/M3,2.4
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/10/2018,UG/M3,1.6
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/11/2018,UG/M3,1.7
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/12/2018,UG/M3,3.4
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/13/2018,UG/M3,3.1
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/14/2018,UG/M3,1.8
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/15/2018,UG/M3,2.7
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/16/2018,UG/M3,2.4
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/17/2018,UG/M3,3.3
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/18/2018,UG/M3,4.1
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/19/2018,UG/M3,3.8
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/20/2018,UG/M3,4.1
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/21/2018,UG/M3,7.4
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/22/2018,UG/M3,5.2
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/23/2018,UG/M3,3.1
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/24/2018,UG/M3,4.5
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/25/2018,UG/M3,2.6
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/26/2018,UG/M3,2.2
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/27/2018,UG/M3,3.6
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/28/2018,UG/M3,3
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/29/2018,UG/M3,2
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,6/30/2018,UG/M3,2.1
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/1/2018,UG/M3,1.7
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/2/2018,UG/M3,2.2
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/3/2018,UG/M3,2.4
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/4/2018,UG/M3,2.8
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/5/2018,UG/M3,4.7
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/6/2018,UG/M3,6
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/7/2018,UG/M3,3
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/8/2018,UG/M3,3.4
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/9/2018,UG/M3,5
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/10/2018,UG/M3,3.1
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/11/2018,UG/M3,3.2
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/12/2018,UG/M3,4.8
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/13/2018,UG/M3,5.1
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/14/2018,UG/M3,4.3
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/15/2018,UG/M3,4.9
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/16/2018,UG/M3,7.1
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/17/2018,UG/M3,8.3
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/18/2018,UG/M3,6.2
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/19/2018,UG/M3,5.2
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/20/2018,UG/M3,5.4
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/21/2018,UG/M3,5.1
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/22/2018,UG/M3,5.9
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/23/2018,UG/M3,5.9
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/24/2018,UG/M3,8.6
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/25/2018,UG/M3,8.1
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/26/2018,UG/M3,16.3
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/27/2018,UG/M3,17.2
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/28/2018,UG/M3,16.1
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/29/2018,UG/M3,16.8
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/30/2018,UG/M3,14.3
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,7/31/2018,UG/M3,14.4
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,8/1/2018,UG/M3,10.7
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,8/2/2018,UG/M3,9
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,8/3/2018,UG/M3,8
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,8/4/2018,UG/M3,18.2
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,8/5/2018,UG/M3,21.1
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,8/6/2018,UG/M3,20.5
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,8/7/2018,UG/M3,26.5
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,8/8/2018,UG/M3,30.6
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,8/9/2018,UG/M3,25.2
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,8/10/2018,UG/M3,25
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,8/11/2018,UG/M3,7.1
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,8/12/2018,UG/M3,8.5
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,8/13/2018,UG/M3,65.7
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,8/14/2018,UG/M3,50.3
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,8/15/2018,UG/M3,50.6
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,8/16/2018,UG/M3,49.3
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,8/17/2018,UG/M3,24.6
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,8/18/2018,UG/M3,33.4
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,8/19/2018,UG/M3,110.6
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,8/20/2018,UG/M3,64
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,8/21/2018,UG/M3,37.3
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,8/22/2018,UG/M3,35.9
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,8/23/2018,UG/M3,39.2
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,8/24/2018,UG/M3,24.1
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,8/25/2018,UG/M3,29
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,8/26/2018,UG/M3,11.6
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,8/27/2018,UG/M3,7.3
WA1,Moses Lake-Balsam St,530251002,PM2.5-88502,88502,4,,24 Hrs,8/28/2018,UG/M3,9.7
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,5/30/2018,UG/M3,3.8
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,5/31/2018,UG/M3,3.9
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/1/2018,UG/M3,3.9
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/2/2018,UG/M3,3.6
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/3/2018,UG/M3,3.7
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/4/2018,UG/M3,3.5
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/5/2018,UG/M3,3.6
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/6/2018,UG/M3,3.9
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/7/2018,UG/M3,4.7
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/8/2018,UG/M3,6
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/9/2018,UG/M3,5
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/10/2018,UG/M3,3.5
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/11/2018,UG/M3,3.5
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/12/2018,UG/M3,3.5
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/13/2018,UG/M3,3.7
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/14/2018,UG/M3,3.5
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/15/2018,UG/M3,3.5
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/16/2018,UG/M3,3.5
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/17/2018,UG/M3,3.5
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/18/2018,UG/M3,3.7
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/19/2018,UG/M3,3.5
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/20/2018,UG/M3,4.1
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/21/2018,UG/M3,4.3
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/22/2018,UG/M3,4.4
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/23/2018,UG/M3,4.8
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/24/2018,UG/M3,4.5
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/25/2018,UG/M3,4
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/26/2018,UG/M3,3.5
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/27/2018,UG/M3,3.5
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/28/2018,UG/M3,3.6
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/29/2018,UG/M3,3.7
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,6/30/2018,UG/M3,3.5
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,7/1/2018,UG/M3,3.5
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,7/2/2018,UG/M3,3.6
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,7/3/2018,UG/M3,3.5
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,7/4/2018,UG/M3,3.5
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,7/5/2018,UG/M3,3.8
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,7/6/2018,UG/M3,5.1
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,7/7/2018,UG/M3,3.8
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,7/8/2018,UG/M3,3.5
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,7/9/2018,UG/M3,4.1
ID1,Mt Hall,160211008,PM2.5-88502,88502,3,,24 Hrs,7/10/2018,UG/M3,4.5
